,Date,Region,Product,Unit,Price
5414,2022-10-01,Noreste,Azúcar,kg,251.02
5415,2022-10-01,Noreste,Detergente líquido,750 cc,191.71
5416,2022-10-01,Noreste,Lavandina,1.000 cc,149.7
5417,2022-10-01,Noreste,Jabón de tocador,125 g,139.24
5418,2022-10-01,Noroeste,Pan francés,kg,304.54
5419,2022-10-01,Noroeste,Harina de trigo común,kg,144.01
5420,2022-10-01,Noroeste,Arroz blanco simple,kg,180.76
5421,2022-10-01,Noroeste,Fideos secos tipo guisero,500 g,141.46
5422,2022-10-01,Noroeste,Carne picada común,kg,788.34
5423,2022-10-01,Noroeste,Pollo entero,kg,426.22
5424,2022-10-01,Noroeste,Aceite de girasol,"1,5 litros",797.32
5425,2022-10-01,Noroeste,Leche fresca entera sachet,Litro,200.76
5426,2022-10-01,Noroeste,Huevos de gallina,Docena,360.93
5427,2022-10-01,Noroeste,Papa,kg,162.54
5428,2022-10-01,Noroeste,Azúcar,kg,220.44
5429,2022-10-01,Noroeste,Detergente líquido,750 cc,205.88
5430,2022-10-01,Noroeste,Lavandina,1.000 cc,138.93
5431,2022-10-01,Noroeste,Jabón de tocador,125 g,143.5
5432,2022-10-01,Cuyo,Pan francés,kg,285.22
5433,2022-10-01,Cuyo,Harina de trigo común,kg,137.89
5434,2022-10-01,Cuyo,Arroz blanco simple,kg,189.53
5435,2022-10-01,Cuyo,Fideos secos tipo guisero,500 g,159.83
5436,2022-10-01,Cuyo,Carne picada común,kg,733.24
5437,2022-10-01,Cuyo,Pollo entero,kg,449.46
5438,2022-10-01,Cuyo,Aceite de girasol,"1,5 litros",750.58
5439,2022-10-01,Cuyo,Leche fresca entera sachet,Litro,219.7
5440,2022-10-01,Cuyo,Huevos de gallina,Docena,379.3
5441,2022-10-01,Cuyo,Papa,kg,224.27
5442,2022-10-01,Cuyo,Azúcar,kg,250.7
5443,2022-10-01,Cuyo,Detergente líquido,750 cc,213.38
5444,2022-10-01,Cuyo,Lavandina,1.000 cc,143.37
5445,2022-10-01,Cuyo,Jabón de tocador,125 g,156.82
5446,2022-10-01,Patagonia,Pan francés,kg,374.07
5447,2022-10-01,Patagonia,Harina de trigo común,kg,150.7
5448,2022-10-01,Patagonia,Arroz blanco simple,kg,203.55
5449,2022-10-01,Patagonia,Fideos secos tipo guisero,500 g,184.56
5450,2022-10-01,Patagonia,Carne picada común,kg,1103.11
5451,2022-10-01,Patagonia,Pollo entero,kg,454.5
5452,2022-10-01,Patagonia,Aceite de girasol,"1,5 litros",655.46
5453,2022-10-01,Patagonia,Leche fresca entera sachet,Litro,223.98
5454,2022-10-01,Patagonia,Huevos de gallina,Docena,414.06
5455,2022-10-01,Patagonia,Papa,kg,239.68
5456,2022-10-01,Patagonia,Azúcar,kg,259.97
5457,2022-10-01,Patagonia,Detergente líquido,750 cc,362.03
5458,2022-10-01,Patagonia,Lavandina,1.000 cc,152.04
5459,2022-10-01,Patagonia,Jabón de tocador,125 g,156.12
5460,2022-11-01,GBA,Pan francés,kg,407.77
5461,2022-11-01,GBA,Harina de trigo común,kg,140.7
5462,2022-11-01,GBA,Arroz blanco simple,kg,173.27
5463,2022-11-01,GBA,Fideos secos tipo guisero,500 g,184.35
5464,2022-11-01,GBA,Carne picada común,kg,704.96
5465,2022-11-01,GBA,Pollo entero,kg,426.82
5466,2022-11-01,GBA,Aceite de girasol,"1,5 litros",727.68
5467,2022-11-01,GBA,Leche fresca entera sachet,Litro,210.21
5468,2022-11-01,GBA,Huevos de gallina,Docena,396.5
5469,2022-11-01,GBA,Papa,kg,206.65
5470,2022-11-01,GBA,Azúcar,kg,254.41
5471,2022-11-01,GBA,Detergente líquido,750 cc,202.27
5472,2022-11-01,GBA,Lavandina,1.000 cc,150.82
5473,2022-11-01,GBA,Jabón de tocador,125 g,162.05
5474,2022-11-01,Pampeana,Pan francés,kg,358.07
5475,2022-11-01,Pampeana,Harina de trigo común,kg,158.7
5476,2022-11-01,Pampeana,Arroz blanco simple,kg,204.93
5477,2022-11-01,Pampeana,Fideos secos tipo guisero,500 g,180.11
5478,2022-11-01,Pampeana,Carne picada común,kg,807.43
5479,2022-11-01,Pampeana,Pollo entero,kg,459.24
5480,2022-11-01,Pampeana,Aceite de girasol,"1,5 litros",813.96
5481,2022-11-01,Pampeana,Leche fresca entera sachet,Litro,210.69
5482,2022-11-01,Pampeana,Huevos de gallina,Docena,387.41
5483,2022-11-01,Pampeana,Papa,kg,205.87
5484,2022-11-01,Pampeana,Azúcar,kg,259.29
5485,2022-11-01,Pampeana,Detergente líquido,750 cc,227.92
5486,2022-11-01,Pampeana,Lavandina,1.000 cc,151.3
5487,2022-11-01,Pampeana,Jabón de tocador,125 g,157.29
5488,2022-11-01,Noreste,Pan francés,kg,323.02
5489,2022-11-01,Noreste,Harina de trigo común,kg,162.62
5490,2022-11-01,Noreste,Arroz blanco simple,kg,189.79
5491,2022-11-01,Noreste,Fideos secos tipo guisero,500 g,158.73
5492,2022-11-01,Noreste,Carne picada común,kg,835.54
5493,2022-11-01,Noreste,Pollo entero,kg,432.01
5494,2022-11-01,Noreste,Aceite de girasol,"1,5 litros",946.15
5495,2022-11-01,Noreste,Leche fresca entera sachet,Litro,221.55
5496,2022-11-01,Noreste,Huevos de gallina,Docena,352.69
5497,2022-11-01,Noreste,Papa,kg,198.79
5498,2022-11-01,Noreste,Azúcar,kg,256.94
5499,2022-11-01,Noreste,Detergente líquido,750 cc,203.98
5500,2022-11-01,Noreste,Lavandina,1.000 cc,155.44
5501,2022-11-01,Noreste,Jabón de tocador,125 g,145.65
5502,2022-11-01,Noroeste,Pan francés,kg,319.28
5503,2022-11-01,Noroeste,Harina de trigo común,kg,152.64
5504,2022-11-01,Noroeste,Arroz blanco simple,kg,192.13
5505,2022-11-01,Noroeste,Fideos secos tipo guisero,500 g,153.57
5506,2022-11-01,Noroeste,Carne picada común,kg,820.59
5507,2022-11-01,Noroeste,Pollo entero,kg,437.18
5508,2022-11-01,Noroeste,Aceite de girasol,"1,5 litros",831.79
5509,2022-11-01,Noroeste,Leche fresca entera sachet,Litro,213.35
5510,2022-11-01,Noroeste,Huevos de gallina,Docena,369.97
5511,2022-11-01,Noroeste,Papa,kg,150.59
5512,2022-11-01,Noroeste,Azúcar,kg,224.77
5513,2022-11-01,Noroeste,Detergente líquido,750 cc,217.5
5514,2022-11-01,Noroeste,Lavandina,1.000 cc,150.89
5515,2022-11-01,Noroeste,Jabón de tocador,125 g,151.35
5516,2022-11-01,Cuyo,Pan francés,kg,301.77
5517,2022-11-01,Cuyo,Harina de trigo común,kg,151.44
5518,2022-11-01,Cuyo,Arroz blanco simple,kg,203.05
5519,2022-11-01,Cuyo,Fideos secos tipo guisero,500 g,169.51
5520,2022-11-01,Cuyo,Carne picada común,kg,730.75
5521,2022-11-01,Cuyo,Pollo entero,kg,465.72
5522,2022-11-01,Cuyo,Aceite de girasol,"1,5 litros",779.57
5523,2022-11-01,Cuyo,Leche fresca entera sachet,Litro,238.46
5524,2022-11-01,Cuyo,Huevos de gallina,Docena,387.73
5525,2022-11-01,Cuyo,Papa,kg,214.74
5526,2022-11-01,Cuyo,Azúcar,kg,257.56
5527,2022-11-01,Cuyo,Detergente líquido,750 cc,223.04
5528,2022-11-01,Cuyo,Lavandina,1.000 cc,151.05
5529,2022-11-01,Cuyo,Jabón de tocador,125 g,165.47
5530,2022-11-01,Patagonia,Pan francés,kg,386.91
5531,2022-11-01,Patagonia,Harina de trigo común,kg,162.74
5532,2022-11-01,Patagonia,Arroz blanco simple,kg,214.55
5533,2022-11-01,Patagonia,Fideos secos tipo guisero,500 g,201.77
5534,2022-11-01,Patagonia,Carne picada común,kg,1063.94
5535,2022-11-01,Patagonia,Pollo entero,kg,462.95
5536,2022-11-01,Patagonia,Aceite de girasol,"1,5 litros",693.95
5537,2022-11-01,Patagonia,Leche fresca entera sachet,Litro,234.35
5538,2022-11-01,Patagonia,Huevos de gallina,Docena,436.48
5539,2022-11-01,Patagonia,Papa,kg,258.58
5540,2022-11-01,Patagonia,Azúcar,kg,275.22
5541,2022-11-01,Patagonia,Detergente líquido,750 cc,399.5
5542,2022-11-01,Patagonia,Lavandina,1.000 cc,157.97
5543,2022-11-01,Patagonia,Jabón de tocador,125 g,165.94
5544,2022-12-01,GBA,Pan francés,kg,428.42
5545,2022-12-01,GBA,Harina de trigo común,kg,146.91
5546,2022-12-01,GBA,Arroz blanco simple,kg,183.52
5547,2022-12-01,GBA,Fideos secos tipo guisero,500 g,191.91
5548,2022-12-01,GBA,Carne picada común,kg,698.77
5549,2022-12-01,GBA,Pollo entero,kg,437.28
5550,2022-12-01,GBA,Aceite de girasol,"1,5 litros",776.18
5551,2022-12-01,GBA,Leche fresca entera sachet,Litro,216.31
5552,2022-12-01,GBA,Huevos de gallina,Docena,411.77
5553,2022-12-01,GBA,Papa,kg,210.94
5554,2022-12-01,GBA,Azúcar,kg,251.86
5555,2022-12-01,GBA,Detergente líquido,750 cc,207.92
5556,2022-12-01,GBA,Lavandina,1.000 cc,158.29
5557,2022-12-01,GBA,Jabón de tocador,125 g,172.01
5558,2022-12-01,Pampeana,Pan francés,kg,376.71
5559,2022-12-01,Pampeana,Harina de trigo común,kg,166.54
5560,2022-12-01,Pampeana,Arroz blanco simple,kg,218.76
5561,2022-12-01,Pampeana,Fideos secos tipo guisero,500 g,189.57
5562,2022-12-01,Pampeana,Carne picada común,kg,814.28
5563,2022-12-01,Pampeana,Pollo entero,kg,469.17
5564,2022-12-01,Pampeana,Aceite de girasol,"1,5 litros",842.7
5565,2022-12-01,Pampeana,Leche fresca entera sachet,Litro,220.74
5566,2022-12-01,Pampeana,Huevos de gallina,Docena,408.15
5567,2022-12-01,Pampeana,Papa,kg,203.84
5568,2022-12-01,Pampeana,Azúcar,kg,265.81
5569,2022-12-01,Pampeana,Detergente líquido,750 cc,236.69
5570,2022-12-01,Pampeana,Lavandina,1.000 cc,158.0
5571,2022-12-01,Pampeana,Jabón de tocador,125 g,169.89
5572,2022-12-01,Noreste,Pan francés,kg,337.72
5573,2022-12-01,Noreste,Harina de trigo común,kg,171.87
5574,2022-12-01,Noreste,Arroz blanco simple,kg,193.55
5575,2022-12-01,Noreste,Fideos secos tipo guisero,500 g,167.73
5576,2022-12-01,Noreste,Carne picada común,kg,840.68
5577,2022-12-01,Noreste,Pollo entero,kg,442.14
5578,2022-12-01,Noreste,Aceite de girasol,"1,5 litros",965.33
5579,2022-12-01,Noreste,Leche fresca entera sachet,Litro,231.52
5580,2022-12-01,Noreste,Huevos de gallina,Docena,356.53
5581,2022-12-01,Noreste,Papa,kg,204.22
5582,2022-12-01,Noreste,Azúcar,kg,257.92
5583,2022-12-01,Noreste,Detergente líquido,750 cc,209.72
5584,2022-12-01,Noreste,Lavandina,1.000 cc,166.52
5585,2022-12-01,Noreste,Jabón de tocador,125 g,153.84
5586,2022-12-01,Noroeste,Pan francés,kg,332.28
5587,2022-12-01,Noroeste,Harina de trigo común,kg,162.76
5588,2022-12-01,Noroeste,Arroz blanco simple,kg,199.97
5589,2022-12-01,Noroeste,Fideos secos tipo guisero,500 g,160.56
5590,2022-12-01,Noroeste,Carne picada común,kg,843.97
5591,2022-12-01,Noroeste,Pollo entero,kg,447.96
5592,2022-12-01,Noroeste,Aceite de girasol,"1,5 litros",853.53
5593,2022-12-01,Noroeste,Leche fresca entera sachet,Litro,222.27
5594,2022-12-01,Noroeste,Huevos de gallina,Docena,377.93
5595,2022-12-01,Noroeste,Papa,kg,150.5
5596,2022-12-01,Noroeste,Azúcar,kg,233.55
5597,2022-12-01,Noroeste,Detergente líquido,750 cc,226.67
5598,2022-12-01,Noroeste,Lavandina,1.000 cc,157.36
5599,2022-12-01,Noroeste,Jabón de tocador,125 g,160.72
5600,2022-12-01,Cuyo,Pan francés,kg,315.66
5601,2022-12-01,Cuyo,Harina de trigo común,kg,160.6
5602,2022-12-01,Cuyo,Arroz blanco simple,kg,219.19
5603,2022-12-01,Cuyo,Fideos secos tipo guisero,500 g,182.91
5604,2022-12-01,Cuyo,Carne picada común,kg,737.03
5605,2022-12-01,Cuyo,Pollo entero,kg,471.77
5606,2022-12-01,Cuyo,Aceite de girasol,"1,5 litros",806.89
5607,2022-12-01,Cuyo,Leche fresca entera sachet,Litro,247.12
5608,2022-12-01,Cuyo,Huevos de gallina,Docena,405.63
5609,2022-12-01,Cuyo,Papa,kg,192.87
5610,2022-12-01,Cuyo,Azúcar,kg,261.02
5611,2022-12-01,Cuyo,Detergente líquido,750 cc,232.95
5612,2022-12-01,Cuyo,Lavandina,1.000 cc,159.08
5613,2022-12-01,Cuyo,Jabón de tocador,125 g,177.97
5614,2022-12-01,Patagonia,Pan francés,kg,406.21
5615,2022-12-01,Patagonia,Harina de trigo común,kg,169.72
5616,2022-12-01,Patagonia,Arroz blanco simple,kg,225.68
5617,2022-12-01,Patagonia,Fideos secos tipo guisero,500 g,213.9
5618,2022-12-01,Patagonia,Carne picada común,kg,1067.21
5619,2022-12-01,Patagonia,Pollo entero,kg,466.41
5620,2022-12-01,Patagonia,Aceite de girasol,"1,5 litros",720.8
5621,2022-12-01,Patagonia,Leche fresca entera sachet,Litro,242.06
5622,2022-12-01,Patagonia,Huevos de gallina,Docena,450.1
5623,2022-12-01,Patagonia,Papa,kg,263.51
5624,2022-12-01,Patagonia,Azúcar,kg,285.23
5625,2022-12-01,Patagonia,Detergente líquido,750 cc,411.6
5626,2022-12-01,Patagonia,Lavandina,1.000 cc,164.79
5627,2022-12-01,Patagonia,Jabón de tocador,125 g,176.19
5628,2023-01-01,GBA,Pan francés,kg,435.66
5629,2023-01-01,GBA,Harina de trigo común,kg,160.14
5630,2023-01-01,GBA,Arroz blanco simple,kg,198.02
5631,2023-01-01,GBA,Fideos secos tipo guisero,500 g,207.95
5632,2023-01-01,GBA,Carne picada común,kg,750.61
5633,2023-01-01,GBA,Pollo entero,kg,452.94
5634,2023-01-01,GBA,Aceite de girasol,"1,5 litros",814.01
5635,2023-01-01,GBA,Leche fresca entera sachet,Litro,225.27
5636,2023-01-01,GBA,Huevos de gallina,Docena,432.85
5637,2023-01-01,GBA,Papa,kg,263.02
5638,2023-01-01,GBA,Azúcar,kg,254.84
5639,2023-01-01,GBA,Detergente líquido,750 cc,219.13
5640,2023-01-01,GBA,Lavandina,1.000 cc,169.62
5641,2023-01-01,GBA,Jabón de tocador,125 g,179.71
5642,2023-01-01,Pampeana,Pan francés,kg,392.17
5643,2023-01-01,Pampeana,Harina de trigo común,kg,171.99
5644,2023-01-01,Pampeana,Arroz blanco simple,kg,229.86
5645,2023-01-01,Pampeana,Fideos secos tipo guisero,500 g,199.51
5646,2023-01-01,Pampeana,Carne picada común,kg,825.28
5647,2023-01-01,Pampeana,Pollo entero,kg,491.34
5648,2023-01-01,Pampeana,Aceite de girasol,"1,5 litros",900.95
5649,2023-01-01,Pampeana,Leche fresca entera sachet,Litro,232.14
5650,2023-01-01,Pampeana,Huevos de gallina,Docena,425.52
5651,2023-01-01,Pampeana,Papa,kg,249.62
5652,2023-01-01,Pampeana,Azúcar,kg,273.61
5653,2023-01-01,Pampeana,Detergente líquido,750 cc,250.09
5654,2023-01-01,Pampeana,Lavandina,1.000 cc,166.87
5655,2023-01-01,Pampeana,Jabón de tocador,125 g,182.1
5656,2023-01-01,Noreste,Pan francés,kg,349.4
5657,2023-01-01,Noreste,Harina de trigo común,kg,179.2
5658,2023-01-01,Noreste,Arroz blanco simple,kg,206.04
5659,2023-01-01,Noreste,Fideos secos tipo guisero,500 g,183.77
5660,2023-01-01,Noreste,Carne picada común,kg,851.59
5661,2023-01-01,Noreste,Pollo entero,kg,455.69
5662,2023-01-01,Noreste,Aceite de girasol,"1,5 litros",1004.03
5663,2023-01-01,Noreste,Leche fresca entera sachet,Litro,244.8
5664,2023-01-01,Noreste,Huevos de gallina,Docena,363.89
5665,2023-01-01,Noreste,Papa,kg,271.11
5666,2023-01-01,Noreste,Azúcar,kg,269.87
5667,2023-01-01,Noreste,Detergente líquido,750 cc,219.31
5668,2023-01-01,Noreste,Lavandina,1.000 cc,174.66
5669,2023-01-01,Noreste,Jabón de tocador,125 g,169.45
5670,2023-01-01,Noroeste,Pan francés,kg,347.23
5671,2023-01-01,Noroeste,Harina de trigo común,kg,173.25
5672,2023-01-01,Noroeste,Arroz blanco simple,kg,210.52
5673,2023-01-01,Noroeste,Fideos secos tipo guisero,500 g,172.7
5674,2023-01-01,Noroeste,Carne picada común,kg,857.07
5675,2023-01-01,Noroeste,Pollo entero,kg,464.37
5676,2023-01-01,Noroeste,Aceite de girasol,"1,5 litros",882.5
5677,2023-01-01,Noroeste,Leche fresca entera sachet,Litro,233.26
5678,2023-01-01,Noroeste,Huevos de gallina,Docena,385.76
5679,2023-01-01,Noroeste,Papa,kg,227.56
5680,2023-01-01,Noroeste,Azúcar,kg,245.4
5681,2023-01-01,Noroeste,Detergente líquido,750 cc,241.91
5682,2023-01-01,Noroeste,Lavandina,1.000 cc,167.22
5683,2023-01-01,Noroeste,Jabón de tocador,125 g,169.78
5684,2023-01-01,Cuyo,Pan francés,kg,331.08
5685,2023-01-01,Cuyo,Harina de trigo común,kg,165.37
5686,2023-01-01,Cuyo,Arroz blanco simple,kg,230.56
5687,2023-01-01,Cuyo,Fideos secos tipo guisero,500 g,193.68
5688,2023-01-01,Cuyo,Carne picada común,kg,757.02
5689,2023-01-01,Cuyo,Pollo entero,kg,487.36
5690,2023-01-01,Cuyo,Aceite de girasol,"1,5 litros",860.67
5691,2023-01-01,Cuyo,Leche fresca entera sachet,Litro,259.75
5692,2023-01-01,Cuyo,Huevos de gallina,Docena,418.83
5693,2023-01-01,Cuyo,Papa,kg,262.1
5694,2023-01-01,Cuyo,Azúcar,kg,267.35
5695,2023-01-01,Cuyo,Detergente líquido,750 cc,247.24
5696,2023-01-01,Cuyo,Lavandina,1.000 cc,165.38
5697,2023-01-01,Cuyo,Jabón de tocador,125 g,191.1
5698,2023-01-01,Patagonia,Pan francés,kg,418.56
5699,2023-01-01,Patagonia,Harina de trigo común,kg,182.28
5700,2023-01-01,Patagonia,Arroz blanco simple,kg,241.43
5701,2023-01-01,Patagonia,Fideos secos tipo guisero,500 g,226.17
5702,2023-01-01,Patagonia,Carne picada común,kg,1132.74
5703,2023-01-01,Patagonia,Pollo entero,kg,495.1
5704,2023-01-01,Patagonia,Aceite de girasol,"1,5 litros",743.95
5705,2023-01-01,Patagonia,Leche fresca entera sachet,Litro,253.46
5706,2023-01-01,Patagonia,Huevos de gallina,Docena,461.14
5707,2023-01-01,Patagonia,Papa,kg,310.0
5708,2023-01-01,Patagonia,Azúcar,kg,289.51
5709,2023-01-01,Patagonia,Detergente líquido,750 cc,448.72
5710,2023-01-01,Patagonia,Lavandina,1.000 cc,173.8
5711,2023-01-01,Patagonia,Jabón de tocador,125 g,190.05
5712,2023-02-01,GBA,Pan francés,kg,459.15
5713,2023-02-01,GBA,Harina de trigo común,kg,172.29
5714,2023-02-01,GBA,Arroz blanco simple,kg,226.87
5715,2023-02-01,GBA,Fideos secos tipo guisero,500 g,221.36
5716,2023-02-01,GBA,Carne picada común,kg,1013.04
5717,2023-02-01,GBA,Pollo entero,kg,483.55
5718,2023-02-01,GBA,Aceite de girasol,"1,5 litros",867.67
5719,2023-02-01,GBA,Leche fresca entera sachet,Litro,236.04
5720,2023-02-01,GBA,Huevos de gallina,Docena,490.18
5721,2023-02-01,GBA,Papa,kg,256.7
5722,2023-02-01,GBA,Azúcar,kg,271.75
5723,2023-02-01,GBA,Detergente líquido,750 cc,232.05
5724,2023-02-01,GBA,Lavandina,1.000 cc,175.1
5725,2023-02-01,GBA,Jabón de tocador,125 g,190.65
5726,2023-02-01,Pampeana,Pan francés,kg,412.84
5727,2023-02-01,Pampeana,Harina de trigo común,kg,181.86
5728,2023-02-01,Pampeana,Arroz blanco simple,kg,250.47
5729,2023-02-01,Pampeana,Fideos secos tipo guisero,500 g,214.51
5730,2023-02-01,Pampeana,Carne picada común,kg,1070.44
5731,2023-02-01,Pampeana,Pollo entero,kg,510.84
5732,2023-02-01,Pampeana,Aceite de girasol,"1,5 litros",935.67
5733,2023-02-01,Pampeana,Leche fresca entera sachet,Litro,246.41
5734,2023-02-01,Pampeana,Huevos de gallina,Docena,470.01
5735,2023-02-01,Pampeana,Papa,kg,253.13
5736,2023-02-01,Pampeana,Azúcar,kg,294.84
5737,2023-02-01,Pampeana,Detergente líquido,750 cc,258.41
5738,2023-02-01,Pampeana,Lavandina,1.000 cc,175.16
5739,2023-02-01,Pampeana,Jabón de tocador,125 g,191.72
5740,2023-02-01,Noreste,Pan francés,kg,370.39
5741,2023-02-01,Noreste,Harina de trigo común,kg,191.2
5742,2023-02-01,Noreste,Arroz blanco simple,kg,228.46
5743,2023-02-01,Noreste,Fideos secos tipo guisero,500 g,192.76
5744,2023-02-01,Noreste,Carne picada común,kg,1022.07
5745,2023-02-01,Noreste,Pollo entero,kg,475.59
5746,2023-02-01,Noreste,Aceite de girasol,"1,5 litros",1048.33
5747,2023-02-01,Noreste,Leche fresca entera sachet,Litro,261.88
5748,2023-02-01,Noreste,Huevos de gallina,Docena,427.95
5749,2023-02-01,Noreste,Papa,kg,261.22
5750,2023-02-01,Noreste,Azúcar,kg,297.2
5751,2023-02-01,Noreste,Detergente líquido,750 cc,232.3
5752,2023-02-01,Noreste,Lavandina,1.000 cc,184.53
5753,2023-02-01,Noreste,Jabón de tocador,125 g,180.19
5754,2023-02-01,Noroeste,Pan francés,kg,377.77
5755,2023-02-01,Noroeste,Harina de trigo común,kg,182.99
5756,2023-02-01,Noroeste,Arroz blanco simple,kg,237.42
5757,2023-02-01,Noroeste,Fideos secos tipo guisero,500 g,186.81
5758,2023-02-01,Noroeste,Carne picada común,kg,1016.83
5759,2023-02-01,Noroeste,Pollo entero,kg,487.25
5760,2023-02-01,Noroeste,Aceite de girasol,"1,5 litros",917.15
5761,2023-02-01,Noroeste,Leche fresca entera sachet,Litro,248.61
5762,2023-02-01,Noroeste,Huevos de gallina,Docena,441.23
5763,2023-02-01,Noroeste,Papa,kg,217.49
5764,2023-02-01,Noroeste,Azúcar,kg,274.95
5765,2023-02-01,Noroeste,Detergente líquido,750 cc,253.75
5766,2023-02-01,Noroeste,Lavandina,1.000 cc,174.02
5767,2023-02-01,Noroeste,Jabón de tocador,125 g,180.93
5768,2023-02-01,Cuyo,Pan francés,kg,346.72
5769,2023-02-01,Cuyo,Harina de trigo común,kg,175.38
5770,2023-02-01,Cuyo,Arroz blanco simple,kg,251.57
5771,2023-02-01,Cuyo,Fideos secos tipo guisero,500 g,203.5
5772,2023-02-01,Cuyo,Carne picada común,kg,987.58
5773,2023-02-01,Cuyo,Pollo entero,kg,509.96
5774,2023-02-01,Cuyo,Aceite de girasol,"1,5 litros",899.65
5775,2023-02-01,Cuyo,Leche fresca entera sachet,Litro,275.09
5776,2023-02-01,Cuyo,Huevos de gallina,Docena,482.95
5777,2023-02-01,Cuyo,Papa,kg,279.17
5778,2023-02-01,Cuyo,Azúcar,kg,280.25
5779,2023-02-01,Cuyo,Detergente líquido,750 cc,252.5
5780,2023-02-01,Cuyo,Lavandina,1.000 cc,175.87
5781,2023-02-01,Cuyo,Jabón de tocador,125 g,198.26
5782,2023-02-01,Patagonia,Pan francés,kg,443.53
5783,2023-02-01,Patagonia,Harina de trigo común,kg,193.97
5784,2023-02-01,Patagonia,Arroz blanco simple,kg,256.09
5785,2023-02-01,Patagonia,Fideos secos tipo guisero,500 g,236.23
5786,2023-02-01,Patagonia,Carne picada común,kg,1297.92
5787,2023-02-01,Patagonia,Pollo entero,kg,521.54
5788,2023-02-01,Patagonia,Aceite de girasol,"1,5 litros",785.57
5789,2023-02-01,Patagonia,Leche fresca entera sachet,Litro,264.0
5790,2023-02-01,Patagonia,Huevos de gallina,Docena,497.99
5791,2023-02-01,Patagonia,Papa,kg,331.68
5792,2023-02-01,Patagonia,Azúcar,kg,307.93
5793,2023-02-01,Patagonia,Detergente líquido,750 cc,446.56
5794,2023-02-01,Patagonia,Lavandina,1.000 cc,180.91
5795,2023-02-01,Patagonia,Jabón de tocador,125 g,200.22
5796,2023-03-01,GBA,Pan francés,kg,505.58
5797,2023-03-01,GBA,Harina de trigo común,kg,176.24
5798,2023-03-01,GBA,Arroz blanco simple,kg,242.47
5799,2023-03-01,GBA,Fideos secos tipo guisero,500 g,235.67
5800,2023-03-01,GBA,Carne picada común,kg,1047.42
5801,2023-03-01,GBA,Pollo entero,kg,612.5
5802,2023-03-01,GBA,Aceite de girasol,"1,5 litros",885.92
5803,2023-03-01,GBA,Leche fresca entera sachet,Litro,251.87
5804,2023-03-01,GBA,Huevos de gallina,Docena,616.35
5805,2023-03-01,GBA,Papa,kg,246.9
5806,2023-03-01,GBA,Azúcar,kg,293.61
5807,2023-03-01,GBA,Detergente líquido,750 cc,239.07
5808,2023-03-01,GBA,Lavandina,1.000 cc,181.11
5809,2023-03-01,GBA,Jabón de tocador,125 g,198.87
5810,2023-03-01,Pampeana,Pan francés,kg,435.19
5811,2023-03-01,Pampeana,Harina de trigo común,kg,193.06
5812,2023-03-01,Pampeana,Arroz blanco simple,kg,278.63
5813,2023-03-01,Pampeana,Fideos secos tipo guisero,500 g,228.35
5814,2023-03-01,Pampeana,Carne picada común,kg,1162.93
5815,2023-03-01,Pampeana,Pollo entero,kg,625.95
5816,2023-03-01,Pampeana,Aceite de girasol,"1,5 litros",970.94
5817,2023-03-01,Pampeana,Leche fresca entera sachet,Litro,265.16
5818,2023-03-01,Pampeana,Huevos de gallina,Docena,581.03
5819,2023-03-01,Pampeana,Papa,kg,245.61
5820,2023-03-01,Pampeana,Azúcar,kg,329.13
5821,2023-03-01,Pampeana,Detergente líquido,750 cc,263.39
5822,2023-03-01,Pampeana,Lavandina,1.000 cc,180.79
5823,2023-03-01,Pampeana,Jabón de tocador,125 g,199.96
5824,2023-03-01,Noreste,Pan francés,kg,388.42
5825,2023-03-01,Noreste,Harina de trigo común,kg,201.45
5826,2023-03-01,Noreste,Arroz blanco simple,kg,259.24
5827,2023-03-01,Noreste,Fideos secos tipo guisero,500 g,206.29
5828,2023-03-01,Noreste,Carne picada común,kg,1083.3
5829,2023-03-01,Noreste,Pollo entero,kg,571.72
5830,2023-03-01,Noreste,Aceite de girasol,"1,5 litros",1081.48
5831,2023-03-01,Noreste,Leche fresca entera sachet,Litro,277.25
5832,2023-03-01,Noreste,Huevos de gallina,Docena,564.27
5833,2023-03-01,Noreste,Papa,kg,242.1
5834,2023-03-01,Noreste,Azúcar,kg,342.02
5835,2023-03-01,Noreste,Detergente líquido,750 cc,236.53
5836,2023-03-01,Noreste,Lavandina,1.000 cc,196.61
5837,2023-03-01,Noreste,Jabón de tocador,125 g,189.03
5838,2023-03-01,Noroeste,Pan francés,kg,392.34
5839,2023-03-01,Noroeste,Harina de trigo común,kg,191.58
5840,2023-03-01,Noroeste,Arroz blanco simple,kg,269.53
5841,2023-03-01,Noroeste,Fideos secos tipo guisero,500 g,197.32
5842,2023-03-01,Noroeste,Carne picada común,kg,1144.46
5843,2023-03-01,Noroeste,Pollo entero,kg,597.97
5844,2023-03-01,Noroeste,Aceite de girasol,"1,5 litros",961.87
5845,2023-03-01,Noroeste,Leche fresca entera sachet,Litro,266.71
5846,2023-03-01,Noroeste,Huevos de gallina,Docena,597.96
5847,2023-03-01,Noroeste,Papa,kg,198.82
5848,2023-03-01,Noroeste,Azúcar,kg,314.46
5849,2023-03-01,Noroeste,Detergente líquido,750 cc,254.0
5850,2023-03-01,Noroeste,Lavandina,1.000 cc,183.9
5851,2023-03-01,Noroeste,Jabón de tocador,125 g,187.78
5852,2023-03-01,Cuyo,Pan francés,kg,371.08
